magnitude,location,style,percentile,model_number,lambda,mu_site,sigma_site,mu_complement,sigma_complement,Y_site,Y_complement,Y_folded,displ_site,displ_complement,displ_folded,normalized_displ_site,normalized_displ_complement,normalized_displ_folded
7.0,0.8200000000000001,strike-slip,-1.0,-1,0.161344848,-0.2382929252338577,0.8900021897045152,0.07606388513742468,0.8340320712528203,0.06426479326446127,0.3348247075318959,0.1995447503981786,1.0660219370721546,1.3855453040466914,1.217013431151523,0.7393320614614912,0.9609352587082765,0.8468288376796855
7.0,0.8300000000000001,strike-slip,-1.0,-1,0.161344848,-0.28301145251206394,0.8965444427482141,0.03316255357971687,0.838591274331842,0.025242150614108942,0.29592371519906535,0.16058293290658715,1.0255108595712197,1.3351935659877274,1.1717963243008538,0.711235886890212,0.9260141628070547,0.8153656269562346
7.0,0.84,strike-slip,-1.0,-1,0.161344848,-0.32890501396852456,0.90328860063253,-0.011862797212420118,0.8433355494139076,-0.01471947020787054,0.2551216386735822,0.12020108423285582,0.9853710811297313,1.2840391441039345,1.126426642549997,0.6833972241857085,0.8905363711510135,0.78379625074432
7.0,0.85,strike-slip,-1.0,-1,0.161344848,-0.375981378358086,0.9102362165438249,-0.05909696221575156,0.8482665477520555,-0.055620975399413956,0.21234421838980314,0.07836162149519459,0.9456601212189127,1.2321833758364673,1.0809825382131002,0.6558559655751056,0.8545721656139741,0.7521750894079196
7.0,0.86,strike-slip,-1.0,-1,0.161344848,-0.4242498671577024,0.9173888170416298,-0.10863641710383831,0.8533859273259575,-0.09746464185776493,0.16750652874080849,0.035020943441521776,0.9064321427565796,1.1797268880453609,1.035539319409449,0.6286496753713791,0.8181913352511903,0.7205545442480296
7.0,0.87,strike-slip,-1.0,-1,0.161344848,-0.4737216615759321,0.9247478996878462,-0.16059193163901297,0.8586953490274378,-0.14025442175421135,0.12051053304035728,-0.009871944356927037,0.8677377788555667,1.1267686259383582,0.9901688303665303,0.6018134698159388,0.7814625028197258,0.6889846063018062
7.0,0.88,strike-slip,-1.0,-1,0.161344848,-0.5244102046430182,0.9323149308546484,-0.21509202501222457,0.8641964729377452,-0.183996338734688,0.07124184646127643,-0.05637724613670578,0.829623943475116,1.0734046495490726,0.9449387008156224,0.5753798857572223,0.7444522900842984,0.6575123340529652
7.0,0.89,strike-slip,-1.0,-1,0.161344848,-0.5763317380793642,0.9400913437133173,-0.2722876300306847,0.8698909547097337,-0.22869901329525918,0.01956536111203783,-0.10456682609161068,0.7921336125871211,1.0197265919679126,0.8999114001144012,0.549378728880074,0.7072242485341165,0.6261811952662796
7.0,0.9,strike-slip,-1.0,-1,0.161344848,-0.6295060354711043,0.9480785364051407,-0.33235854225816486,0.8757804420672297,-0.27437437543052307,-0.03468080999189871,-0.1545275927112109,0.7553055545651923,0.9658196084674725,0.8551429924487722,0.5238368867189656,0.6698374370131324,0.595030200825418
7.0,0.91,strike-slip,-1.0,-1,0.161344848,-0.6839574305756464,0.9562778703944631,-0.39552259258484557,0.8818665714329171,-0.32103865775258766,-0.09169395535401771,-0.20636630655330268,0.7191739747983547,0.9117595305211754,0.8106814202638327,0.4987780821823115,0.63234444790957,0.5640927103006351
7.0,0.92,strike-slip,-1.0,-1,0.161344848,-0.7397163063033371,0.9646906690029499,-0.4620491399080523,0.8881509646950779,-0.3687138250751334,-0.1517194606164476,-0.2602166428457905,0.6837680146068054,0.8576087249938611,0.7665640152043384,0.47422252602899584,0.5947885353265068,0.5333946999979666
7.0,0.93,strike-slip,-1.0,-1,0.161344848,-0.7968213360818877,0.9733182161231708,-0.5322797460848401,0.8946352261224717,-0.4174297152058682,-0.21507027951684038,-0.3162499973613543,0.6491109965898663,0.8034097387569097,0.7228136856896374,0.45018639348472034,0.5571992073491258,0.502952110177095
