magnitude,location,style,percentile,model_number,lambda,mu_site,sigma_site,mu_complement,sigma_complement,Y_site,Y_complement,Y_folded,displ_site,displ_complement,displ_folded,normalized_displ_site,normalized_displ_complement,normalized_displ_folded
7.0,0.88,reverse,-1.0,-1,0.117784836,-0.2857321575932721,0.963350028379768,0.44341509376009824,0.8103765315055869,0.07317834299273147,0.6913411779033406,0.38225976044803606,1.0755850762909054,1.9437785896026942,1.4533978170291346,0.6936373038554127,1.2535292371602513,0.9554100171302813
7.0,0.89,reverse,-1.0,-1,0.117784836,-0.30441092566544614,0.9678699035122832,0.4385654129174885,0.810669907131928,0.05797356481765911,0.6867628943278028,0.37236822957273097,1.0594782052563694,1.9355648607446585,1.439698185479297,0.683250095215005,1.2482322607840688,0.9464043855954387
7.0,0.9,reverse,-1.0,-1,0.117784836,-0.3235320470372412,0.9724613240057023,0.4323213646091484,0.811020686533284,0.042400082150463904,0.6808536837618042,0.36162688295613404,1.0432017174218615,1.9250086396842958,1.4249507114699402,0.6727535018848927,1.2414246275464806,0.9367099411489012
7.0,0.91,reverse,-1.0,-1,0.117784836,-0.34314183495110184,0.9771245234694617,0.42443564285594937,0.8114289208569343,0.026413856128648106,0.673372068442908,0.34989296228577804,1.0267236935041153,1.9117163540819124,1.4089929306916404,0.6621269393422202,1.2328525253943126,0.9262198857572389
7.0,0.92,reverse,-1.0,-1,0.117784836,-0.36329827145369087,0.9818597323285115,0.4145799977099738,0.811894669469305,0.009959600751688039,0.663997557978641,0.3369785793651645,1.0100034670424205,1.895175374588861,1.3916121934935584,0.6513441820704884,1.222185363240805,0.9147944313980876
7.0,0.93,reverse,-1.0,-1,0.117784836,-0.38407576360461054,0.9866671777306723,0.4023043090841253,0.8124179998933091,-0.007033803421890701,0.6522906991617532,0.3226284478699312,0.992987981037385,1.8746964259501406,1.372521268417608,0.6403710139813374,1.2089786322878797,0.9022447627250397
7.0,0.9400000000000001,reverse,-1.0,-1,0.117784836,-0.405572835316244,0.9915470834596665,0.3869654055141474,0.8129989877371837,-0.02466072714301422,0.6376235954027831,0.30648143412988443,0.9756058540869816,1.8493147616045693,1.3513164196767211,0.6291614017071251,1.1926101742159834,0.8883054787510295
7.0,0.9500000000000001,reverse,-1.0,-1,0.117784836,-0.4279253964269394,0.996499669853798,0.3675935925328827,0.813637716614941,-0.0430515904837115,0.6190496308729488,0.28799902019461865,0.9577570691589611,1.8176075592850174,1.327399826397314,0.6176508449622685,1.1721624208819796,0.8725835941251918
7.0,0.96,reverse,-1.0,-1,0.117784836,-0.4513316799197376,1.0015251537302365,0.34261602365423405,0.8143342780585602,-0.062396917992840195,0.595033481575612,0.2663182817913859,0.93929344750119,1.7773216197463875,1.2998211221393374,0.6057437843043918,1.1461822998289615,0.8544543730689749
7.0,0.97,reverse,-1.0,-1,0.117784836,-0.4761050804380275,1.006623748314862,0.30919647496609415,0.815088771422067,-0.082998315649475,0.5628067857271906,0.23990423503885777,0.9199769417087175,1.7245014489264119,1.2669054412580774,0.593286704624556,1.1121189405611902,0.832816820799286
7.0,0.98,reverse,-1.0,-1,0.117784836,-0.5028085921114868,1.0117956631776048,0.26127616031386447,0.8159013037776549,-0.10539819270416338,0.5164563108206155,0.20552905905822605,0.8993725900170548,1.6509607916571474,1.225171394658798,0.5799991021185984,1.064693084293349,0.8053824007739159
7.0,0.99,reverse,-1.0,-1,0.117784836,-0.5327299288541312,1.017041104173225,0.18088269639789134,0.8167719898040169,-0.13083829577260542,0.43844414331031656,0.15380292376885557,0.8764663787249182,1.53341661274456,1.16465674388116,0.5652270464323936,0.988889664236623,0.7656023055662062
7.0,1.0,reverse,-1.0,-1,0.117784836,-0.5738775790372093,1.0223602733874462,-0.5738775790372093,0.8177009516670714,-0.16704814445792573,-0.2967709634945963,-0.231909553976261,0.8447509556106779,0.739277495869185,0.7904635014157689,0.544773991565309,0.4767548940005856,0.5196214956289308
