magnitude,location,style,percentile,model_name,mu,sigma,alpha,beta,xd,d_xd,displ_without_aleatory,displ_with_aleatory,normalized_d_xd
7.0,0.39,normal,-1,d_ad,0.03000000000000025,0.36,1.5556912801533502,0.8380814395400673,1.071519305237607,1.3037959875508498,1.3970425707520664,1.9760942817165807,1.158913538448338
7.0,0.4,normal,-1,d_ad,0.03000000000000025,0.36,1.5812252164823202,0.8341016512982402,1.071519305237607,1.3189025641423207,1.413229559205878,1.9921795151462403,1.1723414184990728
7.0,0.41000000000000003,normal,-1,d_ad,0.03000000000000025,0.36,1.6071782474689313,0.8301407618336708,1.071519305237607,1.3341841747563625,1.4296040999939477,2.0181559898911523,1.1859248821690116
7.0,0.42,normal,-1,d_ad,0.03000000000000025,0.36,1.6335572518149166,0.8261986814019407,1.071519305237607,1.3496428474440623,1.4461683662121674,2.0416200848033452,1.1996657321449884
7.0,0.43,normal,-1,d_ad,0.03000000000000025,0.36,1.6603692211237997,0.8222753206847997,1.071519305237607,1.3652806337547434,1.4629245561352426,2.0624577862647016,1.2135657920008665
7.0,0.44,normal,-1,d_ad,0.03000000000000025,0.36,1.6876212617539799,0.8183705907881419,1.071519305237607,1.381099609008234,1.4798748935084336,2.090011126758666,1.2276269064395504
7.0,0.45,normal,-1,d_ad,0.03000000000000025,0.36,1.715320596702231,0.8144844032399925,1.071519305237607,1.3971018725702844,1.497021627842671,2.1107719792758908,1.241850941537799
7.0,0.46,normal,-1,d_ad,0.03000000000000025,0.36,1.7434745675181167,0.810616669988502,1.071519305237607,1.4132895481311796,1.514367034713093,2.140453937801223,1.256239784993876
7.0,0.47000000000000003,normal,-1,d_ad,0.03000000000000025,0.36,1.7720906362498237,0.8067673033999521,1.071519305237607,1.4296647839875756,1.5319134160610406,2.1593336985646583,1.27079534637807
7.0,0.48,normal,-1,d_ad,0.03000000000000025,0.36,1.8011763874219364,0.8029362162567697,1.071519305237607,1.4462297533276072,1.5496631004995536,2.1889086762351613,1.2855195573861173
7.0,0.49,normal,-1,d_ad,0.03000000000000025,0.36,1.8307395300456721,0.7991233217555509,1.071519305237607,1.4629866545192938,1.5676184436224048,2.205956804433338,1.3004143720955614
7.0,0.5,normal,-1,d_ad,0.03000000000000025,0.36,1.8607878996621081,0.795328533505094,1.071519305237607,1.4799377114022885,1.5857818283167144,2.23479973233395,1.3154817672250807
7.0,0.51,normal,-1,d_ad,0.03000000000000025,0.36,1.8307395300456721,0.7991233217555509,1.071519305237607,1.4629866545192938,1.5676184436224048,2.206762054313529,1.3004143720955614
7.0,0.52,normal,-1,d_ad,0.03000000000000025,0.36,1.8011763874219364,0.8029362162567697,1.071519305237607,1.4462297533276072,1.5496631004995536,2.188498396286576,1.2855195573861173
7.0,0.53,normal,-1,d_ad,0.03000000000000025,0.36,1.7720906362498237,0.8067673033999521,1.071519305237607,1.4296647839875756,1.5319134160610406,2.1645847146133437,1.27079534637807
7.0,0.54,normal,-1,d_ad,0.03000000000000025,0.36,1.7434745675181167,0.810616669988502,1.071519305237607,1.4132895481311796,1.514367034713093,2.1330583347095593,1.256239784993876
7.0,0.55,normal,-1,d_ad,0.03000000000000025,0.36,1.715320596702231,0.8144844032399925,1.071519305237607,1.3971018725702844,1.497021627842671,2.114200840874809,1.241850941537799
