magnitude,location,style,percentile,model_number,lambda,mu_site,sigma_site,mu_complement,sigma_complement,Y_site,Y_complement,Y_folded,displ_site,displ_complement,displ_folded,normalized_displ_site,normalized_displ_complement,normalized_displ_folded
7.0,0.5,normal,-1.0,-1,0.119202946,0.2560217238677265,0.8819181558040211,0.2560217238677265,0.8819181558040211,0.5489655619462296,0.5489655619462296,0.5489655619462296,1.701909595741398,1.701909595741398,1.701909595741398,1.1615850423731857,1.1615850423731855,1.279022312300095
7.0,0.51,normal,-1.0,-1,0.119202946,0.2316987627558924,0.8819181558040211,0.2797869005234568,0.8819181558040211,0.5252817073289373,0.5721085547158066,0.548695131022372,1.6644457686020553,1.73923334366203,1.7014776631418882,1.136015281591528,1.187059196475376,1.278697705497498
7.0,0.52,normal,-1.0,-1,0.119202946,0.20683079181266528,0.8819181558040211,0.3029808543202934,0.8819181558040211,0.5010695991475718,0.5946974309680741,0.547883515057823,1.6268990815477007,1.7763568135831524,1.700181928811294,1.1103889673724077,1.2123966571074032,1.2777239327872494
7.0,0.53,normal,-1.0,-1,0.119202946,0.18142996512557663,0.8819181558040211,0.3255894355883362,0.8819181558040211,0.47634124145821904,0.6167182433536309,0.546529742405925,1.589323858850812,1.8132167407229958,1.6980225821978714,1.0847431770450233,1.2375542448757215,1.2761011365438601
7.0,0.54,normal,-1.0,-1,0.119202946,0.15550785567240077,0.8819181558040211,0.34759773115587844,0.8819181558040211,0.45110807253530355,0.6381563009299269,0.5446321867326153,1.551771612316928,1.8497467054616865,1.6949999358497791,1.0591130683774312,1.2624866271509376,1.2738295516541127
7.0,0.55,normal,-1.0,-1,0.119202946,0.1290754913155141,0.8819181558040211,0.36899000679831984,0.8819181558040211,0.425380999975149,0.6589961130731479,0.5421885565241484,1.5142911221306186,1.885877041909338,1.691114420567729,1.0335319347554268,1.2871462556638258,1.2709095018741712
7.0,0.56,normal,-1.0,-1,0.119202946,0.10214338769665465,0.8819181558040211,0.389749643714453,0.8819181558040211,0.3991704327817209,0.6792213275770113,0.539195880179366,1.4769285161184438,1.9215347435434627,1.6863665785195927,1.008031259280994,1.3114833021011025,1.2673413946550578
7.0,0.5700000000000001,normal,-1.0,-1,0.119202946,0.07472157832468285,0.8819181558040211,0.40985906827355434,0.8819181558040211,0.3724863107193441,0.6988146622024652,0.5356504864609046,1.439727347540413,1.9566433655147217,1.6807570542144885,0.9826407678664254,1.3354455914272776,1.2631257143594823
7.0,0.58,normal,-1.0,-1,0.119202946,0.04681964211325007,0.8819181558040211,0.42929967415861614,0.8819181558040211,0.34533813118248236,0.7177578288276216,0.531547980005052,1.402728671501222,1.991122923143244,1.674286583199999,0.9573884813864177,1.3589785326064996,1.2582630137675521
7.0,0.59,normal,-1.0,-1,0.119202946,0.018446728593927597,0.8819181558040211,0.4480517358913976,0.8819181558040211,0.3177349738021518,0.7360314492113451,0.5268832115067484,1.3659711200553053,2.0248897860355393,1.6669559783081103,0.9323007669386715,1.3820250463353734,1.2527539037402964
